scene,frame_index,n_models,signal_var,signal_std,signal_endpoint_var,loss_mean,loss_ensmean,fail_top05,fail_top10,fail_top15,fail_top20,within_scene_pct,fail_within_scene
scene-0084,13,13,6.200565956242888,2.4900935637527533,19.162394984860224,1.5236168971321797,1.166493153087907,0,0,0,0,0.6666666666666666,0
scene-0084,14,13,1.4008280485476918,1.183565819271447,5.1231658880086295,0.7984976480273082,0.6914845513598255,0,0,0,0,0.375,0
scene-0084,15,13,0.26220092213950297,0.5120555850095798,0.9244235183326245,0.6376963266204139,0.5828503234138592,0,0,0,0,0.20833333333333334,0
scene-0084,16,13,0.5029688935010118,0.7092029987958397,1.6186774950613778,0.5431896892465145,0.3896463444308395,0,0,0,0,0.16666666666666666,0
scene-0084,17,13,0.36721012216698695,0.6059786482764776,1.2379089293493393,0.46971491803337945,0.23659663806716244,0,0,0,0,0.0,0
scene-0084,18,13,0.605814562392096,0.7783409037125673,1.8897282040635284,0.6431514114698328,0.3684808797806151,0,0,0,0,0.25,0
scene-0084,19,13,0.16171363846317627,0.4021363431265275,0.5545359481769474,0.532369133684702,0.45540065135167507,0,0,0,0,0.125,0
scene-0084,20,13,0.631713964862397,0.7948043563433689,2.052665176481626,0.9677042991768894,0.7605815805018871,0,0,0,0,0.4583333333333333,0
scene-0084,21,13,1.1565389273238196,1.075424998465174,3.440497923088031,0.9765719961899397,0.5299257251866184,0,0,0,0,0.5,0
scene-0084,22,13,0.714637443881848,0.8453623151535962,2.1392728787217226,0.6564048155518883,0.18490741313104206,0,0,0,0,0.2916666666666667,0
scene-0084,23,13,0.37528329986834613,0.6126037053988053,1.0741188523417,0.48337102372456986,0.27718832071748917,0,0,0,0,0.041666666666666664,0
scene-0084,24,13,2.798996489556538,1.673020170098537,9.050318896898888,0.7991075779985477,0.22449011030868485,0,0,0,0,0.4166666666666667,0
scene-0085,0,13,0.7968984078828015,0.8926916645084133,2.401748367043541,2.924206628229164,2.9182856112480042,0,1,1,1,0.875,1
scene-0085,1,13,6.645420442857071,2.577871300677571,19.641611365994354,3.1301376073664917,2.785653782522387,1,1,1,1,0.9166666666666666,1
scene-0085,2,13,7.362329609971792,2.7133613120946114,20.571480578525975,2.7778136259486974,2.4769665923810686,0,1,1,1,0.8333333333333334,1
scene-0085,3,13,7.622797648562179,2.7609414424362897,20.7027844245309,3.4019630992286847,3.145869748876295,1,1,1,1,0.9583333333333334,1
scene-0085,4,13,10.84016482573908,3.2924405576622156,29.63112472613759,4.494242406190812,4.097882410999897,1,1,1,1,1.0,1
scene-0085,5,13,5.179423851290886,2.2758347592237196,14.002348866743567,2.310540216283241,2.173778335378739,0,0,1,1,0.5833333333333334,0
scene-0085,6,13,3.942986570659731,1.985695487898316,10.65992837702559,1.9584810237339385,1.7538639974082824,0,0,0,0,0.4166666666666667,0
scene-0085,7,13,1.7081223876626002,1.3069515628601545,5.439167749112973,1.7757553357332567,1.6377031681000105,0,0,0,0,0.375,0
scene-0085,8,13,2.063698466381738,1.4365578534753616,7.540110435551785,2.407897487943413,2.2880183008154478,0,0,1,1,0.75,0
scene-0085,9,13,2.6318686723180056,1.6223035080767119,9.082517737098625,2.7104037817509936,2.536473786732653,0,1,1,1,0.7916666666666666,0
scene-0085,10,13,4.592169217636104,2.1429347208060503,16.42773027233144,2.322309432835679,1.9844279083441838,0,0,1,1,0.625,0
scene-0085,11,13,4.4560946683373,2.110946391630375,15.018360280840481,2.2067932907634686,1.8740935509986993,0,0,0,1,0.4583333333333333,0
scene-0085,12,13,5.90754391340133,2.4305439542212213,18.042038243673026,2.341752753837379,1.8373461821497574,0,0,1,1,0.6666666666666666,0
scene-0085,13,13,6.945119938728752,2.635359546386176,19.97168198868839,2.2905678935261404,1.4656934208775236,0,0,0,1,0.5416666666666666,0
scene-0085,14,13,2.693899471519865,1.64131029105403,9.132324517328021,1.3396019733539324,0.7040871565624888,0,0,0,0,0.25,0
scene-0085,15,13,1.3079949998398412,1.143676090438128,4.03486733030978,0.959095767042544,0.5354823123071667,0,0,0,0,0.125,0
scene-0085,16,13,0.9009067961653727,0.9491611012706814,3.0051212857984813,0.6695463458915041,0.3659374458903151,0,0,0,0,0.041666666666666664,0
scene-0085,17,13,3.2441284620546056,1.801146429931394,10.252000944967474,1.244693085685672,0.9089793507063494,0,0,0,0,0.20833333333333334,0
scene-0085,18,13,0.10700064497041435,0.32710953054048175,0.3296513136094678,0.32104627817247244,0.2683938972142024,0,0,0,0,0.0,0
scene-0085,19,13,4.947601377526051,2.2243204304969306,16.09999497944872,0.9056388052317388,0.36905891182415257,0,0,0,0,0.08333333333333333,0
scene-0085,20,13,4.9444544025954835,2.2236129165381917,15.966980989580595,0.9748545255005407,0.7628108211766659,0,0,0,0,0.16666666666666666,0
scene-0085,21,13,8.14746420426586,2.85437632492036,26.758615024071812,1.4269732632020609,0.8142364638569203,0,0,0,0,0.2916666666666667,0
scene-0085,22,13,8.45924433232631,2.9084780095999196,27.22162425498539,1.5961867838277046,1.3694717802026004,0,0,0,0,0.3333333333333333,0
scene-0085,23,13,13.752346898666469,3.7084156857971666,44.85821159533464,2.4071256219491994,1.9335208449552284,0,0,1,1,0.7083333333333334,0
scene-0085,24,13,13.457674925403031,3.6684703795182854,42.52423788143135,2.2807392992140794,1.8137882800785758,0,0,0,1,0.5,0
scene-0086,0,13,0.9082591080805597,0.9530262892914128,2.4907291345963554,0.6925723000595276,0.1873374465148904,0,0,0,0,0.5833333333333334,0
scene-0086,1,13,0.7364963429685464,0.8581936512049867,2.2005895369312056,0.6447691798880671,0.2859952975490732,0,0,0,0,0.5,0
scene-0086,2,13,1.2056570543257819,1.0980241592632567,2.9694528475490785,0.9583434011686016,0.47268304910716075,0,0,0,0,0.9583333333333334,1
scene-0086,3,13,0.5687523773189663,0.7541567325953978,1.4939083314520638,0.7482593288411021,0.6513145604497802,0,0,0,0,0.8333333333333334,1
scene-0086,4,13,0.11943703804076868,0.3455966406676556,0.3867484462567957,0.38627377805258195,0.28715694442714407,0,0,0,0,0.041666666666666664,0
scene-0086,5,13,0.04320372099067323,0.20785504802788224,0.12416512560916725,0.679628807164797,0.6740674022302002,0,0,0,0,0.5416666666666666,0
scene-0086,6,13,0.08130251853392002,0.2851359649955088,0.24481683165969542,0.7253357637857655,0.7227118540602125,0,0,0,0,0.625,0
scene-0086,7,13,0.31809982899315187,0.56400339448726,0.8647831768186673,0.5450740959095441,0.3953485532742242,0,0,0,0,0.25,0
scene-0086,8,13,0.08097314113768499,0.2845577992916114,0.2543858613216616,0.2868121085028149,0.16480646933587467,0,0,0,0,0.0,0
scene-0086,9,13,0.15074929859683475,0.3882644699130153,0.4252952650718083,0.388270548890192,0.27603217637710253,0,0,0,0,0.08333333333333333,0
scene-0086,10,13,0.16264318258423352,0.4032904444494483,0.45169272982439274,0.418427366712176,0.3099216882863993,0,0,0,0,0.125,0
scene-0086,11,13,0.2206693993332308,0.46975461608506924,0.6652271648288272,0.5597503130640066,0.4475613518792863,0,0,0,0,0.3333333333333333,0
scene-0086,12,13,0.10444069715283773,0.3231728595548174,0.32173867130901834,0.5095498417893806,0.4757312817620398,0,0,0,0,0.20833333333333334,0
scene-0086,13,13,0.07257006548306406,0.26938831727278756,0.21998575961892347,0.7389492942414797,0.7316753703760309,0,0,0,0,0.7083333333333334,0
scene-0086,14,13,0.6377737065196889,0.7986073544112205,2.0832685682393364,0.8852034562240043,0.8639311429490445,0,0,0,0,0.9166666666666666,1
scene-0086,15,13,0.017262173920415725,0.1313855925146122,0.05013817725632559,0.4254293937886352,0.41334429325509364,0,0,0,0,0.16666666666666666,0
scene-0086,16,13,0.01787891346715256,0.13371205430757752,0.054795430195830885,0.5771063506929139,0.5717123924745974,0,0,0,0,0.4166666666666667,0
scene-0086,17,13,0.3179950822123314,0.5639105267791438,1.0617720512372573,0.5730559147302577,0.4094927940178932,0,0,0,0,0.375,0
scene-0086,18,13,0.2504194130185901,0.5004192372587111,0.9013382047973533,0.6140721201860189,0.49795144629776145,0,0,0,0,0.4583333333333333,0
scene-0086,19,13,0.32223096972420234,0.5676539172103037,1.0401778109667519,0.5577106680796144,0.3630590168241756,0,0,0,0,0.2916666666666667,0
scene-0086,20,13,0.23547446030755712,0.4852571074261119,0.7769045790910358,0.7402165143072048,0.6379701032616556,0,0,0,0,0.75,0
scene-0086,21,13,1.0967229268685508,1.0472453995451834,3.425537573109138,0.759154739028837,0.33728341313100346,0,0,0,0,0.875,1
scene-0086,22,13,1.082294280564596,1.040333735185299,3.8922819806093965,0.7294222834004915,0.5053497479643724,0,0,0,0,0.6666666666666666,0
scene-0086,23,13,1.0818868008107743,1.040137875865875,3.4122381251730665,0.7409561799904983,0.6865526986905496,0,0,0,0,0.7916666666666666,0
scene-0086,24,13,11.43901985150265,3.3821620084648,36.75859034093208,1.9345063586457203,1.8996867700687485,0,0,0,0,1.0,1
scene-0087,0,13,0.23885924854642118,0.4887322871945552,0.7446072023730255,0.7514954571338117,0.6424638076020955,0,0,0,0,0.041666666666666664,0
scene-0087,1,13,0.39202056240509603,0.6261154545330246,1.1910379702347682,0.628535186575345,0.45610989506060745,0,0,0,0,0.0,0
scene-0087,2,13,1.6308492526143707,1.277047083162704,6.093192513463204,0.8832487013202043,0.266023328287547,0,0,0,0,0.08333333333333333,0
scene-0087,3,13,4.685347889627132,2.1645664438004975,14.577469628097136,1.278262743862732,0.4901167261966766,0,0,0,0,0.16666666666666666,0
scene-0087,4,13,12.03022154415472,3.468460976305589,37.17175046127351,1.899238536976113,0.6215713325226381,0,0,0,0,0.375,0
scene-0087,5,13,10.954964410326653,3.309828456329218,36.33749517205264,2.072798585000186,0.2575186500081244,0,0,0,0,0.5416666666666666,0
scene-0087,6,13,5.564242424272124,2.358864647297959,17.95020073043737,1.9123179499463556,1.0998116940940825,0,0,0,0,0.4166666666666667,0
scene-0087,7,13,10.89718247251875,3.3010880740323714,35.304465650969114,2.385457194018371,0.4031653754060012,0,0,1,1,0.7916666666666666,0
scene-0087,8,13,10.046270924483093,3.169585292192512,31.669451104451475,2.4595261847110783,0.9698460908674648,0,0,1,1,0.875,1
scene-0087,9,13,8.21688274561622,2.8665105521550447,26.295159857921092,2.3865948403000785,1.2546377218562006,0,0,1,1,0.8333333333333334,1
scene-0087,10,13,8.833858459093404,2.9721807581460125,27.17563465902288,2.1830562347699503,0.7435172078597624,0,0,0,1,0.5833333333333334,0
scene-0087,11,13,11.744301806206286,3.426996032417646,33.59265660880825,2.553980952854334,0.38097881413759155,0,0,1,1,0.9166666666666666,1
scene-0087,12,13,10.311472627497174,3.211148179000336,28.619298514560906,2.3336179450175294,0.5082585179989275,0,0,1,1,0.6666666666666666,0
scene-0087,13,13,9.924017101647575,3.150240800581374,26.740302780361837,2.3356386752083087,0.5741873086141783,0,0,1,1,0.7083333333333334,0
scene-0087,14,13,10.680820400848795,3.2681524445546897,29.783116243979155,2.215009954274427,0.6685088057450096,0,0,0,1,0.625,0
scene-0087,15,13,6.421557883653854,2.5340792970335113,20.46621104861343,2.0716391560557734,1.5064899946528054,0,0,0,0,0.5,0
scene-0087,16,13,7.780724635359564,2.789395030353278,22.84585869924733,2.047915752379142,1.7245852463873963,0,0,0,0,0.4583333333333333,0
scene-0087,17,13,5.937448673518236,2.4366880542076443,15.143161570317062,2.351310499108856,2.198591796507531,0,0,1,1,0.75,0
scene-0087,18,13,7.126403345327179,2.669532420729739,17.588740643906938,2.605129299010467,2.475800273324335,0,1,1,1,0.9583333333333334,1
scene-0087,19,13,9.197942032683661,3.0328109127810228,20.52800932193711,2.8414128638501603,2.7819969312668995,0,1,1,1,1.0,1
scene-0087,20,13,6.440541469540238,2.5378221902923457,15.841866070748496,1.845521675041348,1.8060488784526323,0,0,0,0,0.3333333333333333,0
scene-0087,21,13,3.6501006521259036,1.9105236591379609,6.578813861156389,1.7495255215862646,1.719832891040926,0,0,0,0,0.25,0
scene-0087,22,13,3.655317629023353,1.911888498062414,7.1507839359836805,1.7570613880717376,1.756440250951285,0,0,0,0,0.2916666666666667,0
scene-0087,23,13,2.4646893007933244,1.5699328969078024,4.8748217185593115,1.364130598600236,1.3636059016654407,0,0,0,0,0.20833333333333334,0
scene-0087,24,13,2.308725149276594,1.5194489623796497,4.853703066226756,1.1124828796629838,1.1100273840582462,0,0,0,0,0.125,0
scene-0088,0,13,5.571123416776586,2.360322735724203,15.56064007592633,3.512569796393093,3.2927542292155305,1,1,1,1,1.0,1
scene-0088,1,13,4.463642596184638,2.112733441820013,12.790094419641873,3.4690622436180174,3.3210305404501583,1,1,1,1,0.9230769230769231,1
scene-0088,2,13,4.225579338754905,2.055621399663592,13.011513348512791,3.0798199091200678,2.9852425540342757,1,1,1,1,0.8846153846153846,1
scene-0088,3,13,4.3570263193178045,2.0873491129463235,12.846601715856163,3.490905542275371,3.424091240249785,1,1,1,1,0.9615384615384616,1
scene-0088,4,13,3.6621744735836863,1.913680870360491,11.663296501010992,2.389850837870851,2.1728757176208533,0,0,1,1,0.8461538461538461,1
scene-0088,5,13,5.900277312167049,2.4290486434336898,18.920883728367826,1.8246021696026966,0.934853042966249,0,0,0,0,0.4230769230769231,0
scene-0088,6,13,7.211229554444991,2.6853732616612147,18.212084602376006,1.9484641216612246,0.8635038228815466,0,0,0,0,0.6538461538461539,0
scene-0088,7,13,4.673267879920075,2.1617742435138956,15.377465709801154,1.8655767143177167,0.9103461910575907,0,0,0,0,0.5769230769230769,0
scene-0088,8,13,3.3838620767619236,1.8395276776286689,11.01563254594505,1.5452948485903286,0.9153600060215165,0,0,0,0,0.11538461538461539,0
scene-0088,9,13,2.8995337865198447,1.7028017460995994,9.14443075081449,1.3491044458600905,0.7703497445531243,0,0,0,0,0.038461538461538464,0
scene-0088,10,13,5.2383254997971695,2.2887388448220056,15.25530988301043,1.827324670855939,0.9485821539492413,0,0,0,0,0.46153846153846156,0
scene-0088,11,13,5.0539510501170914,2.2480994306562803,14.299346602093241,1.7844080285624533,0.7223006086316128,0,0,0,0,0.3076923076923077,0
scene-0088,12,13,4.960368879512604,2.2271885594876344,14.06676373001319,1.7699905047207456,0.46530881307739663,0,0,0,0,0.2692307692307692,0
scene-0088,13,13,0.9095960460791339,0.9537274485297851,2.649768420391246,2.0268387752918104,2.018810889676292,0,0,0,0,0.6923076923076923,0
scene-0088,14,13,1.466418289125124,1.2109575917946607,4.386586791976358,2.1612672177277186,2.0885612247310426,0,0,0,1,0.7307692307692307,0
scene-0088,15,13,0.759537651474607,0.871514573300187,2.173942968078492,2.3141607940471802,2.3128481865441377,0,0,1,1,0.8076923076923077,1
scene-0088,16,13,1.7139252289475213,1.30916967156573,4.724312501754087,1.8020804406191737,1.7030318166860645,0,0,0,0,0.38461538461538464,0
scene-0088,17,13,2.738936653823295,1.6549733090969458,7.429468169910321,1.5791756129843386,1.0739469842254117,0,0,0,0,0.15384615384615385,0
scene-0088,18,13,4.654730928552201,2.157482544205677,12.29093130307726,1.8317547773813165,0.7089175769094179,0,0,0,0,0.5384615384615384,0
scene-0088,19,13,1.642364100125592,1.2815475411101969,3.58381113722074,1.5073611658552832,1.0442796998704786,0,0,0,0,0.07692307692307693,0
scene-0088,20,13,1.4322999283664695,1.1967873363160513,3.7459611737154126,1.3307995129459562,0.9649209361174534,0,0,0,0,0.0,0
scene-0088,21,13,2.1777539930832615,1.4757215161009416,6.948376077104935,1.796589828592103,1.5412784361408338,0,0,0,0,0.34615384615384615,0
scene-0088,22,13,2.07191217284382,1.4394138296000285,5.830232813141679,1.6773441418756863,1.4311795759306822,0,0,0,0,0.23076923076923078,0
scene-0088,23,13,2.297006727555233,1.5155879148222424,6.512689390737335,1.6751035706359638,1.4133624469037762,0,0,0,0,0.19230769230769232,0
scene-0088,24,13,1.6210465317959268,1.2732032562776168,4.7743984361300855,1.9156859116938898,1.8520632338101983,0,0,0,0,0.6153846153846154,0
scene-0088,25,13,2.5839266825268505,1.6074596985700296,8.28757551447588,1.8292036003555574,1.5906864326976706,0,0,0,0,0.5,0
scene-0088,26,13,1.5570620098303252,1.2478229080403698,5.103639212115274,2.274441532189471,2.1695467194503633,0,0,0,1,0.7692307692307693,0
scene-0089,0,13,0.42339275315546737,0.6506863708081393,1.284492154947276,0.8301309091799225,0.7806783627831901,0,0,0,0,0.52,0
scene-0089,1,13,0.11596295587848808,0.34053334033320154,0.34023539757505117,0.8406115414515638,0.8331418393887896,0,0,0,0,0.56,0
scene-0089,2,13,0.3995695751121248,0.6321151596917486,1.1292670558536622,0.6332252053916846,0.47978882225441494,0,0,0,0,0.32,0
scene-0089,3,13,0.24732065806682627,0.4973134404646895,0.780861676607577,0.4121378298445364,0.20926597772580602,0,0,0,0,0.04,0
scene-0089,4,13,0.2844876945854784,0.5333738787993638,0.7542392006857204,0.45209853653689763,0.23550717664020646,0,0,0,0,0.12,0
scene-0089,5,13,0.11676634789287199,0.34171091275063487,0.29431203980427223,0.4134792356784628,0.33544500087679924,0,0,0,0,0.08,0
scene-0089,6,13,0.13959808393521797,0.373628269721682,0.43131780635852274,0.5287702917606603,0.5099269382260462,0,0,0,0,0.16,0
scene-0089,7,13,0.02688863130221934,0.1639775329190537,0.09037511883274912,0.7712854071416408,0.7616368018250927,0,0,0,0,0.48,0
scene-0089,8,13,0.21899268813567999,0.4679665459578067,0.6833991410362474,0.7678468553321731,0.7145471887523414,0,0,0,0,0.44,0
scene-0089,9,13,0.1588341557331886,0.39854003027699564,0.477841997399701,0.5961318837610547,0.5378014324227819,0,0,0,0,0.24,0
scene-0089,10,13,0.1624856158349897,0.40309504565919646,0.5053981213567594,0.3355701387116391,0.1778287317957612,0,0,0,0,0.0,0
scene-0089,11,13,0.14513434604294284,0.3809650194479053,0.39565753986738267,0.601090210156743,0.5695800041570452,0,0,0,0,0.28,0
scene-0089,12,13,0.32019665122085306,0.5658592150180582,1.022747392725617,0.5911756777595539,0.39539024500316317,0,0,0,0,0.2,0
scene-0089,13,13,0.3839525891793339,0.6196390797709049,1.2584339734094254,0.6884137015893796,0.5151011356523711,0,0,0,0,0.36,0
scene-0089,14,13,0.18738831677313325,0.4328837220006468,0.5946614617903753,1.061982168755689,1.0357745918885863,0,0,0,0,0.72,0
scene-0089,15,13,0.3742738256834815,0.6117792295293144,1.1415316205324444,1.1773967069649767,1.174414780025362,0,0,0,0,0.8,1
scene-0089,16,13,0.3956871846450382,0.6290367116830609,1.1773051069589373,0.9673727328058158,0.9541627069539965,0,0,0,0,0.64,0
scene-0089,17,13,0.932521444189565,0.9656714991080377,2.5802340107448214,1.0278059227287677,0.9731550758528121,0,0,0,0,0.68,0
scene-0089,18,13,1.6279162514981842,1.2758982136119574,4.389575486397969,1.278226934165057,1.0929045150066228,0,0,0,0,0.92,1
scene-0089,19,13,1.9516582788641088,1.3970176372773928,5.219769053361476,1.4454302470305047,1.255101642719324,0,0,0,0,0.96,1
scene-0089,20,13,3.1071768798172754,1.7627186048309798,8.85125620723575,1.212650532393014,0.21261633722718923,0,0,0,0,0.88,1
scene-0089,21,13,1.5948798322923379,1.2628855182843526,4.318041840646496,0.9524759424531138,0.2929399263503839,0,0,0,0,0.6,0
scene-0089,22,13,2.2487656986012974,1.4995885097590262,6.457255398645203,1.1011310502717033,0.3331543446160214,0,0,0,0,0.76,0
scene-0089,23,13,3.076804882305288,1.754082347640865,9.201988260067587,1.200702693577525,0.7918027875643849,0,0,0,0,0.84,1
scene-0089,24,13,5.471556665579722,2.3391358801018214,16.748871568596687,1.4937407801031368,1.1343190889620713,0,0,0,0,1.0,1
scene-0089,25,13,3.164386370966035,1.778872218841487,10.242411913411802,0.7664364122020981,0.561574066556849,0,0,0,0,0.4,0
scene-0090,0,13,0.5589947649341652,0.7476595247398145,1.82599525983132,0.6078179441638061,0.5968764293499175,0,0,0,0,0.44,0
scene-0090,1,13,0.6922036286907792,0.8319877575365994,2.268009406955845,0.9430014944768479,0.9385053507218736,0,0,0,0,0.72,0
scene-0090,2,13,1.5978894928928609,1.2640765375929026,5.300390152407035,1.341670791517811,1.3381968465201568,0,0,0,0,0.88,1
scene-0090,3,13,4.775608658196827,2.1853166036519345,15.354699519784862,1.7819060412081547,1.776837111437856,0,0,0,0,0.92,1
scene-0090,4,13,1.8480234437438707,1.359420260163821,6.0119373029249425,1.2298097028070645,1.2260868054164107,0,0,0,0,0.8,1
scene-0090,5,13,0.22195409368836308,0.4711200416967666,0.6664825591715984,0.5159803696383908,0.4671794222127999,0,0,0,0,0.24,0
scene-0090,6,13,0.11835363389180285,0.3440256297019204,0.40454435646728804,0.43101213560244916,0.38259030467867755,0,0,0,0,0.12,0
